id,naam,productLabel,maatschappijId,isRetention,isClosable,contractSoort,contractKind,elektraTariefType,gasTariefType,looptijd,contractDurationMonths,looptijdText,smartMeterRequired,toonAkkoordSlimmeMeter,inzichtelijk,helptBesparen,overigeDiensten,additionalConsentQuestion,actieToelichting,elektraGroenIndex,gasGroenIndex,priceQualityScore,priceQualityScoreWithDiscount,bestChoiceIndex,bestChoiceIndexWithDiscount,aandachtspunten,vendorName,contractTermAmounts_monthlyTermAmounts_termExclDiscountExclTaxReduction,contractTermAmounts_monthlyTermAmounts_termExclDiscountInclTaxReduction,contractTermAmounts_monthlyTermAmounts_termInclDiscountExclTaxReduction,contractTermAmounts_monthlyTermAmounts_termInclDiscountInclTaxReduction,contractTermAmounts_yearlyTermAmounts_termExclDiscountExclTaxReduction,contractTermAmounts_yearlyTermAmounts_termExclDiscountInclTaxReduction,contractTermAmounts_yearlyTermAmounts_termInclDiscountExclTaxReduction,contractTermAmounts_yearlyTermAmounts_termInclDiscountInclTaxReduction,scoreOverview_averageScore,scoreOverview_numberOfReviews,scoreOverview_hasEnoughReviewsToShow,prijsdetails_stroomLeveringstarief,prijsdetails_stroomLeveringstariefHoog,prijsdetails_stroomLeveringstariefLaag,prijsdetails_stroomVasteLeveringskosten,prijsdetails_stroomTerugleververgoeding,prijsdetails_stroomTerugleververgoedingHoog,prijsdetails_stroomTerugleververgoedingLaag,prijsdetails_stroomVasteTerugleveringskosten,prijsdetails_stroomDynamischLeveringstarief,prijsdetails_stroomInkoopvergoeding,prijsdetails_electricityFeedInCostPerKWh,prijsdetails_gasLeveringstarief,prijsdetails_gasVasteLeveringskosten,prijsdetails_gasDynamischLeveringstarief,prijsdetails_gasInkoopvergoeding,prijsdetails_extraKosten,prijsdetails_electricityTotalAnnualCost,prijsdetails_gasTotalAnnualCost,prijsdetails_usedOpwekkingBerekenMethodeDubbeleMeter,bonusTekstLang,bonusTekst,discountAmount,discountAmountPerYear,segment
11700,Europese Stroom en Gas 1 jaar Vast,1 jaar,24,False,True,ElektraEnGas,Vast,Vast,Vast,EenJaar,12,12 maanden,False,False,True,True,True,,,1,0,-19.4926418,-19.4926418,26,30,[],Just Energy,80.87,27.94,80.87,27.94,970.48,335.29,970.48,335.29,6.0,303,True,0.0,0.2651923,0.2546653,7.965833333333333,0.05,0.05,0.05,3.345833333333333,0.0,0.0,0.0,1.2326718,7.965833333333333,0.0,0.0,0.0,-46.93,382.2177902,0,,"€ ,- korting",0.0,,
13095,Nederlandse Groene Stroom en Mix met groen Gas Vast 3 Jaar,3 jaar,89,False,True,ElektraEnGas,Vast,Vast,Vast,DrieJaar,36,36 maanden,False,False,True,True,True,,,2,0,-18.7526889458,-10.4226889458,25,17,"['Heb je zonnepanelen of ga je deze installeren? Vanaf 1 januari 2027 mag er niet meer gesaldeerd worden. Het is nog niet duidelijk wat de terugleverkosten en terugleververgoeding na deze datum zullen zijn.Wil je flexibiliteit behouden, kies dan voor een dynamisch, variabel of 1 jaar vast contract.']",Engie,83.83,30.9,75.5,22.57,1005.98,370.79,905.98,270.79,7.7,180,True,0.0,0.2887752,0.2459412,11.685575,0.125,0.125,0.125,0.0,0.0,0.0,0.1149984,1.3088292,8.986266666666667,0.0,0.0,0.0,-30.4533336,401.2409988,0,"Heb je zonnepanelen of ga je deze installeren? Vanaf 1 januari 2027 mag er niet meer gesaldeerd worden. Het is nog niet duidelijk wat de terugleverkosten en terugleververgoeding na deze datum zullen zijn. Wil je flexibiliteit behouden, kies dan voor een dynamisch, variabel of 1 jaar vast contract.","€ 300,- korting",300.0,100.0,
11437,100% NL Wind en CO2 gecompenseerd gas 1 jaar Vast,1 jaar,4,False,True,ElektraEnGas,Vast,Vast,Vast,EenJaar,12,12 maanden,False,False,True,True,True,,,2,1,-17.7004893326,-17.7004893326,21,28,"['Gratis Stroom Cadeau in het weekend: Van 1 juni t/m 30 september 2025 krijgen Budget Energie klanten in het weekend tussen 12.00 en 17.00 uur Gratis Stroom. Activeer de actie in de Budget Thuis app, een slimme meter is verplicht. Lees de actievoorwaarden voor alle details.']",Budget Energy,82.66,29.72,82.66,29.72,991.88,356.69,991.88,356.69,7.1,2785,True,0.0,0.2481,0.2481,8.99,0.02,0.02,0.02,3.0,0.0,0.0,0.0,1.22207,8.99,0.0,0.0,0.0,-36.87,393.56423,0,,,,,
10256,Europese Windstroom en gas 1 jaar en cashback,1 jaar,35,False,True,ElektraEnGas,Vast,Vast,Vast,EenJaar,12,12 maanden,False,False,True,True,True,,,1,0,-16.9075400594,-16.9075400594,16,26,[],Oxxio,78.86,25.93,78.86,25.93,946.31,311.12,946.31,311.12,6.9,150,True,0.0,0.25473,0.23788,8.49,0.1823,0.1823,0.1823,0.0,0.0,0.0,0.1723,1.21826,7.49,0.0,0.0,0.0,-64.1014,375.22514,1,,"€ ,- korting",0.0,,C
12752,3 jaar Zeker (Nederlandse zonnepanelen en windmolens én CO2-gecompenseerd gas),3 jaar,79,False,True,ElektraEnGas,Vast,Vast,Vast,DrieJaar,36,3 jaar,False,False,True,True,True,,,2,1,-20.454888559,-6.574888559,34,12,"['Na het afsluiten bij Coolblue Energie ontvang je een iDEAL-betaalverzoek. Betaal uiterlijk 3 dagen vóór de start van je contract. Heb je zonnepanelen of ga je deze installeren? Vanaf 1 januari 2027 mag er niet meer gesaldeerd worden. Het is nog niet duidelijk wat de terugleverkosten en terugleververgoeding na deze datum zullen zijn. Wil je flexibiliteit behouden, kies dan voor een dynamisch, variabel of 1 jaar vast contract.']",Cool Blue Energy,85.67,32.73,71.78,18.85,1028.0,392.81,861.34,226.15,7.5,111,True,0.0,0.248216,0.233333,14.99311,0.055,0.055,0.055,0.0,0.0,0.0,0.0,1.314371,8.49904,0.0,0.0,0.0,-3.07268,395.887499,0,"Na het afsluiten bij Coolblue Energie ontvang je een iDEAL-betaalverzoek. Betaal uiterlijk 3 dagen vóór de start van je contract. Heb je zonnepanelen of ga je deze installeren? Vanaf 1 januari 2027 mag er niet meer gesaldeerd worden. Het is nog niet duidelijk wat de terugleverkosten en terugleververgoeding na deze datum zullen zijn. Wil je flexibiliteit behouden, kies dan voor een dynamisch, variabel of 1 jaar vast contract.","€ 500,- korting",500.0,166.66,
11278,Nederlandse Windstroom & Aardgas met Natuur voor Morgen 1 jaar,1 jaar,17,False,True,ElektraEnGas,Vast,Vast,Vast,EenJaar,12,12 maanden,False,False,True,True,True,,,2,1,-15.0770881722,-15.0770881722,7,22,[],Greenchoice,80.41,27.48,80.41,27.48,964.94,329.75,964.94,329.75,7.7,2180,True,0.0,0.23845,0.25055,9.32,0.16,0.16,0.16,0.0,0.0,0.0,0.14762,1.24572,8.19,0.0,0.0,0.0,-56.31748,386.06908,0,,,,,
12546,Groen uit Nederland Stroom & Gas 1 jaar Vast met Korting,1 jaar,75,False,True,ElektraEnGas,Vast,Vast,Vast,EenJaar,12,12 maanden,False,False,True,True,True,,,2,0,-12.9526889458,15.7973110542,0,0,"['Bij Vattenfall start een contract administratief gezien altijd op de eerste van de maand en eindigt het op de laatste dag van de maand. Dit betekent dat dit jaarcontract afloopt op 30 mei 2026.Heb je zonnepanelen of ga je deze installeren? Vanaf 1 januari 2027 mag er niet meer gesaldeerd worden. Het is nog niet duidelijk wat de terugleverkosten en terugleververgoeding na deze datum zullen zijn. Wil je flexibiliteit behouden, kies dan voor een dynamisch, variabel of 1 jaar vast contract.']",Vattenfall,78.04,25.1,49.29,-3.65,936.43,301.24,591.43,-43.76,0.0,0,False,0.0,0.28984,0.28984,8.99,0.168,0.168,0.168,0.0,0.0,0.0,0.0,1.24528,7.985833333333333,0.0,0.0,0.0,-82.342,383.57992,0,"Bij Vattenfall start een contract administratief gezien altijd op de eerste van de maand en eindigt het op de laatste dag van de maand. Dit betekent dat dit jaarcontract afloopt op 30 mei 2026.Heb je zonnepanelen of ga je deze installeren? Vanaf 1 januari 2027 mag er niet meer gesaldeerd worden. Het is nog niet duidelijk wat de terugleverkosten en terugleververgoeding na deze datum zullen zijn. Wil je flexibiliteit behouden, kies dan voor een dynamisch, variabel of 1 jaar vast contract.","€ 345,- korting",345.0,345.0,
12742,1 jaar Zeker (Nederlandse zonnepanelen en windmolens én CO2-gecompenseerd gas),1 jaar,79,False,True,ElektraEnGas,Vast,Vast,Vast,EenJaar,12,1 jaar,False,False,True,True,True,,,2,1,-20.164888559,-3.494888559,32,9,['Na het afsluiten bij Coolblue Energie ontvang je een iDeal-betaalverzoek. Betaal uiterlijk 3 dagen vóór de start van je contract.'],Cool Blue Energy,85.37,32.44,68.7,15.77,1024.44,389.25,824.44,189.25,7.5,111,True,0.0,0.256202,0.236721,14.99311,0.035,0.035,0.035,0.0,0.0,0.0,0.0,1.259921,8.49904,0.0,0.0,0.0,-1.79268,391.041449,0,Na het afsluiten bij Coolblue Energie ontvang je een iDeal-betaalverzoek. Betaal uiterlijk 3 dagen vóór de start van je contract.,"€ 200,- korting",200.0,200.0,
10320,Particulier 1-jaar vast Stroom en Gas,1 jaar,88,False,True,ElektraEnGas,Vast,Vast,Vast,EenJaar,12,12 maanden,False,False,False,True,True,,,1,0,-17.4119394348,-17.4119394348,19,27,[],Clean Energy,78.27,25.33,78.27,25.33,939.19,304.0,939.19,304.0,5.8,4,False,0.0,0.27411,0.26201,7.5625,0.1157,0.1157,0.1157,0.0,0.0,0.0,0.14,1.25859,7.5625,0.0,0.0,0.0,-75.6848,379.68451,0,,,,,
11454,Europese Stroom en Gas 2 jaar Vast,2 jaar,82,False,True,ElektraEnGas,Vast,Vast,Vast,TweeJaar,24,24 maanden,False,False,True,True,True,,,1,0,-19.942142767,-19.942142767,30,34,"['Heb je zonnepanelen of ga je deze installeren? Vanaf 1 januari 2027 mag er niet meer gesaldeerd worden. Het is nog niet duidelijk wat de terugleverkosten en terugleververgoeding na deze datum zullen zijn. Wil je flexibiliteit behouden, kies dan voor een dynamisch, variabel of 1 jaar vast contract.']",Innova Energy,81.0,28.07,81.0,28.07,972.04,336.85,972.04,336.85,5.5,13,True,0.0,0.2661361,0.2496075,7.965833333333333,0.05,0.05,0.05,3.345833333333333,0.0,0.0,0.0,1.2502652,7.965833333333333,0.0,0.0,0.0,-46.93,383.7836028,0,"Heb je zonnepanelen of ga je deze installeren? Vanaf 1 januari 2027 mag er niet meer gesaldeerd worden. Het is nog niet duidelijk wat de terugleverkosten en terugleververgoeding na deze datum zullen zijn. Wil je flexibiliteit behouden, kies dan voor een dynamisch, variabel of 1 jaar vast contract.","€ ,- korting",0.0,,
10677,NL Groene Stroom en Aardgas met Investeringen in de Lokale Natuur 3 jr vast,3 jaar,44,False,True,ElektraEnGas,Vast,Vast,Vast,DrieJaar,36,36 maanden,False,False,True,True,True,,,2,1,-15.8309883656,-7.5009883656,14,14,"['Heb je zonnepanelen of ga je deze installeren? Vanaf 1 januari 2027 mag er niet meer gesaldeerd worden. Het is nog niet duidelijk wat de terugleverkosten en terugleververgoeding na deze datum zullen zijn. Wil je flexibiliteit behouden, kies dan voor een dynamisch, variabel of 1 jaar vast contract.']",Vandebron,81.11,28.17,72.77,19.84,973.28,338.09,873.28,238.09,7.6,633,True,0.0,0.263086,0.230493,9.0,0.14,0.14,0.14,1.25,0.0,0.0,0.0,1.332549,9.0,0.0,0.0,0.0,-65.43,403.516861,1,"Heb je zonnepanelen of ga je deze installeren? Vanaf 1 januari 2027 mag er niet meer gesaldeerd worden. Het is nog niet duidelijk wat de terugleverkosten en terugleververgoeding na deze datum zullen zijn. Wil je flexibiliteit behouden, kies dan voor een dynamisch, variabel of 1 jaar vast contract.","€ 300,- korting",300.0,100.0,
10676,NL Groene Stroom en Aardgas met Investeringen in de Lokale Natuur 1 jr vast,1 jaar,44,False,True,ElektraEnGas,Vast,Vast,Vast,EenJaar,12,12 maanden,False,False,True,True,True,,,2,1,-15.2009883656,0.6290116344,9,5,[],Vandebron,80.47,27.54,64.64,11.71,965.66,330.47,775.66,140.47,7.6,633,True,0.0,0.269551,0.236634,9.0,0.14,0.14,0.14,1.25,0.0,0.0,0.0,1.246957,9.0,0.0,0.0,0.0,-65.43,395.899173,1,,"€ 190,- korting",190.0,190.0,
11118,NL Groene Stroom en Aardgas met Investeringen in de Lokale Natuur 2 jr vast,2 jaar,44,False,True,ElektraEnGas,Vast,Vast,Vast,TweeJaar,24,24 maanden,False,False,True,True,True,,,2,1,-15.5709883656,-7.2409883656,12,13,"['Heb je zonnepanelen of ga je deze installeren? Vanaf 1 januari 2027 mag er niet meer gesaldeerd worden. Het is nog niet duidelijk wat de terugleverkosten en terugleververgoeding na deze datum zullen zijn. Wil je flexibiliteit behouden, kies dan voor een dynamisch, variabel of 1 jaar vast contract.']",Vandebron,80.85,27.91,72.51,19.58,970.17,334.98,870.17,234.98,7.6,633,True,0.0,0.266872,0.233001,9.0,0.14,0.14,0.14,1.25,0.0,0.0,0.0,1.297594,9.0,0.0,0.0,0.0,-65.43,400.405866,1,"Heb je zonnepanelen of ga je deze installeren? Vanaf 1 januari 2027 mag er niet meer gesaldeerd worden. Het is nog niet duidelijk wat de terugleverkosten en terugleververgoeding na deze datum zullen zijn. Wil je flexibiliteit behouden, kies dan voor een dynamisch, variabel of 1 jaar vast contract.","€ 200,- korting",200.0,100.0,
11360,100% Nederlandse Zonnestroom en Gas met CO2 compensatie 1 jaar Vast,1 jaar,45,False,True,ElektraEnGas,Vast,Vast,Vast,EenJaar,12,12 maanden,False,False,True,True,True,,,2,1,-13.7109883656,-13.7109883656,2,18,[],Free Name,78.98,26.05,78.98,26.05,947.81,312.62,947.81,312.62,7.6,77,True,0.0,0.337151,0.307506,8.0,0.134,0.134,0.134,0.0,0.0,0.0,0.152,1.298399,7.5,0.0,0.0,0.0,-69.854,382.477511,0,,,,,
